Pressure, Turbidity, PH, Temperature, Salinity
3.19,2.14,0.02,0.49,1.05,34877,100.00
3.19,2.14,0.02,0.56,1.10,34961,108.31
3.20,2.14,0.02,0.60,1.11,35060,103.37
3.20,2.14,0.02,0.62,1.11,35161,104.61
3.19,2.14,0.02,0.64,1.11,35260,107.07
3.19,2.14,0.02,0.65,1.11,35361,107.69
3.20,2.14,0.02,0.66,1.12,35460,105.84
3.19,2.14,0.02,0.66,1.12,35561,108.31
3.20,2.14,0.02,0.67,1.13,35660,105.84
3.20,2.14,0.03,0.67,1.12,35761,105.84
3.19,2.14,0.02,0.67,1.12,35860,106.46
3.20,2.14,0.02,0.67,1.12,35961,107.07
3.21,2.14,0.02,0.68,1.12,36060,106.46
3.21,2.14,0.02,0.68,1.12,36161,105.22
3.20,2.14,0.02,0.68,1.13,36260,103.37
3.20,2.14,0.02,0.68,1.12,36361,107.69
3.19,2.14,0.02,0.68,1.13,36460,105.22
3.19,2.14,0.02,0.68,1.12,36561,109.54
3.19,2.14,0.02,0.67,1.06,36668,105.22
3.20,2.14,0.02,0.68,1.12,36761,106.46
3.20,2.14,0.03,0.69,1.13,36860,105.84
3.21,2.14,0.02,0.69,1.12,36961,108.31
3.19,2.14,0.02,0.69,1.13,37060,105.84
3.20,2.14,0.02,0.69,1.12,37161,102.76
3.20,2.14,0.02,0.69,1.13,37260,106.46
3.21,2.14,0.02,0.68,1.12,37361,104.61
3.20,2.14,0.02,0.69,1.12,37460,107.69
3.21,2.14,0.02,0.69,1.12,37561,104.61
3.21,2.14,0.02,0.69,1.12,37660,103.37
3.20,2.14,0.02,0.69,1.12,37761,105.22
3.19,2.14,0.02,0.69,1.12,37860,105.22
3.20,2.14,0.02,0.69,1.12,37961,104.61
3.20,2.14,0.02,0.69,1.11,38066,106.46
3.21,2.14,0.02,0.69,1.12,38161,106.46
3.19,2.14,0.02,0.69,1.13,38260,105.22
3.21,2.14,0.02,0.69,1.12,38361,107.69
3.20,2.14,0.02,0.69,1.13,38460,106.46
3.20,2.14,0.02,0.69,1.12,38561,107.07
3.19,2.14,0.02,0.69,1.12,38660,108.92
3.20,2.14,0.02,0.69,1.12,38761,105.84
3.19,2.14,0.02,0.69,1.12,38860,106.46
3.19,2.14,0.02,0.69,1.12,38961,105.22
3.21,2.14,0.02,0.69,1.13,39060,105.84
3.21,2.14,0.02,0.69,1.12,39161,106.46
3.19,2.14,0.02,0.69,1.13,39260,104.61
3.20,2.14,0.02,0.69,1.12,39361,108.31
3.20,2.14,0.02,0.69,1.13,39460,105.84
3.20,2.14,0.02,0.69,1.12,39561,105.84
3.20,2.14,0.02,0.69,1.13,39660,105.84
3.21,2.14,0.02,0.69,1.12,39761,105.22
3.20,2.14,0.02,0.69,1.12,39860,104.61
3.20,2.14,0.02,0.68,1.06,39969,107.69
3.20,2.14,0.02,0.69,1.13,40060,103.99
3.20,2.14,0.02,0.69,1.12,40161,105.22
3.21,2.14,0.02,0.69,1.13,40260,108.92
3.21,2.14,0.02,0.69,1.12,40361,107.07
3.20,2.15,0.02,0.69,1.13,40460,107.07
3.20,2.14,0.02,0.69,1.12,40561,107.07
3.20,2.14,0.02,0.69,1.13,40660,107.07
3.21,2.14,0.02,0.69,1.12,40761,109.54
3.20,2.14,0.02,0.69,1.13,40860,106.46
3.20,2.14,0.02,0.69,1.12,40961,103.37
3.21,2.14,0.02,0.69,1.13,41060,106.46
3.18,2.14,0.02,0.69,1.12,41161,107.07
3.22,2.14,0.02,0.69,1.10,41266,103.99
3.22,2.14,0.02,0.69,1.13,41361,105.22
3.20,2.14,0.02,0.69,1.13,41460,107.69
3.21,2.14,0.02,0.69,1.11,41561,106.46
3.20,2.14,0.02,0.69,1.13,41660,105.84
3.21,2.14,0.02,0.69,1.12,41761,106.46
3.21,2.14,0.02,0.69,1.13,41860,110.16
3.20,2.14,0.02,0.69,1.12,41961,107.07
3.20,2.14,0.02,0.69,1.13,42060,108.31
3.20,2.14,0.02,0.69,1.12,42161,106.46
3.20,2.14,0.02,0.69,1.13,42260,106.46
3.20,2.14,0.02,0.69,1.12,42361,107.07
3.20,2.14,0.02,0.69,1.13,42460,105.84
3.21,2.14,0.02,0.69,1.12,42561,105.84
3.20,2.14,0.02,0.69,1.12,42660,108.92
3.21,2.14,0.02,0.69,1.12,42777,103.99
3.20,2.14,0.02,0.69,1.13,42860,106.46
3.20,2.14,0.02,0.69,1.12,42961,106.46
3.20,2.14,0.02,0.69,1.13,43060,103.37
3.20,2.14,0.02,0.69,1.12,43161,105.22
3.20,2.14,0.02,0.69,1.13,43260,108.31
3.20,2.14,0.02,0.69,1.12,43361,104.61
3.21,2.14,0.02,0.69,1.12,43460,103.37
3.20,2.14,0.02,0.69,1.12,43561,106.46
3.20,2.14,0.02,0.69,1.13,43660,104.61
3.20,2.14,0.02,0.69,1.12,43761,105.84
3.20,2.14,0.02,0.69,1.13,43860,107.07
3.20,2.14,0.02,0.69,1.12,43961,105.84
3.21,2.14,0.02,0.69,1.12,44060,105.22
3.20,2.14,0.02,0.69,1.12,44161,104.61
3.20,2.14,0.02,0.69,1.12,44260,103.99
3.20,2.14,0.02,0.69,1.12,44361,107.69
3.19,2.14,0.02,0.68,1.11,44466,107.69
3.19,2.14,0.02,0.69,1.13,44561,107.69
3.18,2.14,0.02,0.69,1.13,44660,105.22
3.19,2.14,0.02,0.69,1.12,44761,106.46
3.20,2.14,0.02,0.69,1.12,44860,106.46
3.21,2.14,0.02,0.69,1.12,44961,106.46
3.20,2.14,0.02,0.69,1.13,45060,108.31
3.21,2.14,0.02,0.69,1.11,45161,105.22
3.20,2.14,0.02,0.69,1.13,45260,104.61
3.21,2.14,0.02,0.69,1.12,45361,107.69
3.20,2.14,0.02,0.69,1.13,45460,104.61
3.19,2.14,0.02,0.69,1.12,45561,105.22
3.20,2.14,0.02,0.69,1.13,45660,106.46
3.20,2.14,0.02,0.69,1.12,45761,108.31
3.20,2.14,0.02,0.69,1.13,45860,105.84
3.20,2.14,0.02,0.69,1.12,45961,106.46
3.21,2.14,0.02,0.69,1.12,46060,105.22
3.21,2.14,0.02,0.68,1.12,46161,107.07
3.20,2.14,0.02,0.69,1.13,46260,107.07
3.20,2.14,0.02,0.69,1.12,46361,104.61
3.20,2.13,0.02,0.69,1.13,46460,108.31
3.21,2.13,0.02,0.68,1.11,46561,104.61
3.19,2.13,0.02,0.69,1.13,46660,107.07
3.20,2.13,0.02,0.68,1.12,46761,103.99
3.19,2.13,0.02,0.69,1.12,46860,103.99
3.21,2.13,0.02,0.69,1.12,46961,106.46
3.20,2.13,0.02,0.69,1.13,47060,105.84
3.20,2.13,0.02,0.69,1.12,47161,108.31
3.20,2.13,0.02,0.69,1.12,47260,108.92
3.21,2.13,0.02,0.69,1.12,47361,105.84
3.20,2.13,0.02,0.69,1.12,47460,107.69
3.19,2.13,0.02,0.69,1.12,47561,111.39
3.21,2.13,0.02,0.68,1.10,47666,103.99
3.21,2.13,0.02,0.69,1.12,47761,105.22
3.19,2.13,0.02,0.69,1.13,47860,106.46
3.21,2.13,0.02,0.69,1.12,47961,107.07
3.19,2.13,0.02,0.69,1.12,48060,105.22
3.21,2.14,0.02,0.69,1.12,48161,107.69
3.21,2.13,0.02,0.69,1.13,48260,105.84
