x-axis,1
second,Volt
-2.50000000E-03,+2.61306534708E+00
-2.49992371E-03,-4.90131324497E+00
-2.49984741E-03,-7.34188526472E+00
-2.49977112E-03,-7.43718598783E+00
-2.49969482E-03,-7.44758956831E+00
-2.49961853E-03,-7.60094423346E+00
-2.49954224E-03,-7.63819101453E+00
-2.49946594E-03,-7.56973349201E+00
-2.49938965E-03,-7.45799314880E+00
-2.49931335E-03,-7.61134781394E+00
-2.49923706E-03,-7.63819101453E+00
-2.49916077E-03,-7.55932991153E+00
-2.49908447E-03,-7.46839672928E+00
-2.49900818E-03,-7.62175139442E+00
-2.49893188E-03,-7.63819101453E+00
-2.49885559E-03,-7.54892633104E+00
-2.49877930E-03,-7.47880030976E+00
-2.49870300E-03,-7.63215497491E+00
-2.49862671E-03,-7.63819101453E+00
-2.49855042E-03,-7.53852275056E+00
-2.49847412E-03,-7.48920389024E+00
-2.49839783E-03,-7.63819101453E+00
-2.49832153E-03,-7.63819101453E+00
-2.49824524E-03,-7.63819101453E+00
-2.49816895E-03,-7.63819101453E+00
-2.49809265E-03,-7.62341989319E+00
-2.49801636E-03,-7.47006522804E+00
-2.49794006E-03,-7.55766141276E+00
-2.49786377E-03,-7.56536595115E+00
-2.49778748E-03,-7.46236068966E+00
-2.49771118E-03,-7.61571535480E+00
-2.49763489E-03,-7.63819101453E+00
-2.49755859E-03,-7.55496237067E+00
-2.49748230E-03,-7.43718598783E+00
-2.49740601E-03,-7.43718598783E+00
-2.49732971E-03,-7.43718598783E+00
-2.49725342E-03,-7.53081821218E+00
-2.49717712E-03,-7.63819101453E+00
-2.49710083E-03,-7.63819101453E+00
-2.49702454E-03,-7.63819101453E+00
-2.49694824E-03,-7.63819101453E+00
-2.49687195E-03,-7.63819101453E+00
-2.49679565E-03,-7.63819101453E+00
-2.49671936E-03,-7.63819101453E+00
-2.49664307E-03,-7.52375162922E+00
-2.49656677E-03,-7.43718598783E+00
-2.49649048E-03,-7.45632465003E+00
-2.49641418E-03,-7.60967931518E+00
-2.49633789E-03,-7.63819101453E+00
-2.49626160E-03,-7.56099841029E+00
-2.49618530E-03,-7.46672823052E+00
-2.49610901E-03,-7.62008289566E+00
-2.49603271E-03,-7.63819101453E+00
-2.49595642E-03,-7.63819101453E+00
-2.49588013E-03,-7.59824519136E+00
-2.49580383E-03,-7.44489052622E+00
-2.49572754E-03,-7.58283611459E+00
-2.49565125E-03,-7.63819101453E+00
-2.49557495E-03,-7.63819101453E+00
-2.49549866E-03,-7.63549197243E+00
-2.49542236E-03,-7.48213730729E+00
-2.49534607E-03,-7.54558933352E+00
-2.49526978E-03,-7.57743803039E+00
-2.49519348E-03,-7.43718598783E+00
-2.49511719E-03,-7.43718598783E+00
-2.49504089E-03,-7.55599291400E+00
-2.49496460E-03,-7.63819101453E+00
-2.49488831E-03,-7.63819101453E+00
-2.49481201E-03,-7.63819101453E+00
-2.49473572E-03,-7.63819101453E+00
-2.49465942E-03,-7.63819101453E+00
-2.49458313E-03,-7.67210079807E+00
-2.49450684E-03,-7.82545546322E+00
-2.49443054E-03,-7.69958195409E+00
-2.49435425E-03,-7.63819101453E+00
-2.49427795E-03,-7.59387765050E+00
-2.49420166E-03,-7.44052298535E+00
-2.49412537E-03,-7.73722132307E+00
-2.49404907E-03,-7.83919604123E+00
-2.49397278E-03,-7.78447909671E+00
-2.49389648E-03,-7.63112443157E+00
-2.49382019E-03,-7.47776976643E+00
-2.49374390E-03,-7.54995687438E+00
-2.49366760E-03,-7.63819101453E+00
-2.49359131E-03,-7.63819101453E+00
-2.49351501E-03,-7.63819101453E+00
-2.49343872E-03,-7.51501654750E+00
-2.49336243E-03,-7.51271009331E+00
-2.49328613E-03,-7.63819101453E+00
-2.49320984E-03,-7.63819101453E+00
-2.49313354E-03,-7.63819101453E+00
-2.49305725E-03,-7.55226332857E+00
-2.49298096E-03,-7.43718598783E+00
-2.49290466E-03,-7.43718598783E+00
-2.49282837E-03,-7.43718598783E+00
-2.49275208E-03,-7.53351725427E+00
-2.49267578E-03,-7.58951010964E+00
-2.49259949E-03,-7.43821653117E+00
-2.49252319E-03,-7.59157119631E+00
-2.49244690E-03,-7.63819101453E+00
-2.49237061E-03,-7.63819101453E+00
-2.49229431E-03,-7.62675689071E+00
-2.49221802E-03,-7.47340222557E+00
-2.49214172E-03,-7.43718598783E+00
-2.49206543E-03,-7.43718598783E+00
-2.49198914E-03,-7.43718598783E+00
-2.49191284E-03,-7.43718598783E+00
-2.49183655E-03,-7.43718598783E+00
-2.49176025E-03,-7.51707763417E+00
-2.49168396E-03,-7.60594972974E+00
-2.49160767E-03,-7.45259506460E+00
-2.49153137E-03,-7.57513157620E+00
-2.49145508E-03,-7.63819101453E+00
-2.49137878E-03,-7.59554614926E+00
-2.49130249E-03,-7.44219148412E+00
-2.49122620E-03,-7.43718598783E+00
-2.49114990E-03,-7.53788479513E+00
-2.49107361E-03,-7.58514256878E+00
-2.49099731E-03,-7.43718598783E+00
-2.49092102E-03,-7.43718598783E+00
-2.49084473E-03,-7.43718598783E+00
-2.49076843E-03,-7.50063801406E+00
-2.49069214E-03,-7.62238934985E+00
-2.49061584E-03,-7.46903468470E+00
-2.49053955E-03,-7.55869195610E+00
-2.49046326E-03,-7.56433540781E+00
-2.49038696E-03,-7.46339123299E+00
-2.49031067E-03,-7.61674589814E+00
-2.49023438E-03,-7.63819101453E+00
-2.49015808E-03,-7.63819101453E+00
-2.49008179E-03,-7.63819101453E+00
-2.49000549E-03,-7.63819101453E+00
-2.48992920E-03,-7.63819101453E+00
-2.48985291E-03,-7.73285378221E+00
-2.48977661E-03,-7.79218363510E+00
-2.48970032E-03,-7.63882896995E+00
-2.48962402E-03,-7.48547430481E+00
-2.48954773E-03,-7.54225233599E+00
-2.48947144E-03,-7.58077502792E+00
-2.48939514E-03,-7.44695161289E+00
-2.48931885E-03,-7.60030627803E+00
-2.48924255E-03,-7.63819101453E+00
-2.48916626E-03,-7.57037144744E+00
-2.48908997E-03,-7.43718598783E+00
-2.48901367E-03,-7.43718598783E+00
-2.48893738E-03,-7.43718598783E+00
-2.48886108E-03,-7.51540913541E+00
-2.48878479E-03,-7.60761822851E+00
-2.48870850E-03,-7.45426356336E+00
-2.48863220E-03,-7.57346307744E+00
-2.48855591E-03,-7.54956428647E+00
-2.48847961E-03,-7.47816235434E+00
-2.48840332E-03,-7.63151701948E+00
-2.48832703E-03,-7.49151034443E+00
